item_#,strUC,common_name,scientific_name,doi,url,editors,reviewer,start_date,end_date,publication_date
59f5eba6e4b063d5d307e055,bATTWx,American Three-toed Woodpecker,Picoides dorsalis,https://doi.org/10.5066/F72B8X4P,https://www.sciencebase.gov/catalog/item/59f5eba6e4b063d5d307e055,['Adam Radel'],Nathan Tarr,2008,2013,2018-07
59f5e291e4b063d5d307df61,bAUORx,Audubon's Oriole,Icterus graduacauda,https://doi.org/10.5066/F7ZW1JWX,https://www.sciencebase.gov/catalog/item/59f5e291e4b063d5d307df61,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5e298e4b063d5d307df87,bAWPEx,American White Pelican,Pelecanus erythrorhynchos,https://doi.org/10.5066/F7154G2V,https://www.sciencebase.gov/catalog/item/59f5e298e4b063d5d307df87,"['Matthew Rubino', 'Nathan Tarr', 'Thomas Laxson']",Jeff Lonneker,2008,2016,2018-07
59f5ebeae4b063d5d307e279,bBACSx,Bachman's Sparrow,Aimophila aestivalis,https://doi.org/10.5066/F7F18XSH,https://www.sciencebase.gov/catalog/item/59f5ebeae4b063d5d307e279,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5e276e4b063d5d307debb,bBADOx,Barred Owl,Strix varia,https://doi.org/10.5066/F72Z14KJ,https://www.sciencebase.gov/catalog/item/59f5e276e4b063d5d307debb,['Adam Radel'],Nathan Tarr,2008,2013,2018-07
59f5ec12e4b063d5d307e3d3,bBAEAx,Bald Eagle,Haliaeetus leucocephalus,https://doi.org/10.5066/F7PC31DJ,https://www.sciencebase.gov/catalog/item/59f5ec12e4b063d5d307e3d3,['Thomas Laxson'],Nathan Tarr,2008,2013,2018-07
59f5e265e4b063d5d307de67,bBAGOx,Barrow's Goldeneye,Bucephala islandica,https://doi.org/10.5066/F7JM28NC,https://www.sciencebase.gov/catalog/item/59f5e265e4b063d5d307de67,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5e252e4b063d5d307ddf3,bBAISx,Baird's Sparrow,Ammodramus bairdii,https://doi.org/10.5066/F79G5KSG,https://www.sciencebase.gov/catalog/item/59f5e252e4b063d5d307ddf3,['Thomas Laxson'],Matt Rubino,2008,2013,2018-07
59f5e1efe4b063d5d307dba9,bBANOx,Barn Owl,Tyto alba,https://doi.org/10.5066/F75Q4V3M,https://www.sciencebase.gov/catalog/item/59f5e1efe4b063d5d307dba9,['Adam Radel'],Nathan Tarr,2008,2013,2018-07
59f5ec17e4b063d5d307e417,bBANSx,Bank Swallow,Riparia riparia,https://doi.org/10.5066/F71V5D46,https://www.sciencebase.gov/catalog/item/59f5ec17e4b063d5d307e417,['Nathan Tarr'],Nathan Tarr,2008,2013,2018-07
59f5ec4fe4b063d5d307e601,bBAORx,Baltimore Oriole,Icterus galbula,https://doi.org/10.5066/F7GQ6WWW,https://www.sciencebase.gov/catalog/item/59f5ec4fe4b063d5d307e601,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ebe3e4b063d5d307e23b,bBARSx,Barn Swallow,Hirundo rustica,https://doi.org/10.5066/F7R49PXM,https://www.sciencebase.gov/catalog/item/59f5ebe3e4b063d5d307e23b,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5e1f8e4b063d5d307dbdf,bBAWWx,Black-and-White Warbler,Mniotilta varia,https://doi.org/10.5066/F7GQ6WXB,https://www.sciencebase.gov/catalog/item/59f5e1f8e4b063d5d307dbdf,['Nathan Tarr'],Nathan Tarr,2008,2013,2018-07
59f5e283e4b063d5d307df0d,bBBCUx,Black-billed Cuckoo,Coccyzus erythropthalmus,https://doi.org/10.5066/F7C53JVQ,https://www.sciencebase.gov/catalog/item/59f5e283e4b063d5d307df0d,"['Matthew Rubino', 'Nathan Tarr']",Jeff Lonneker,2008,2013,2018-07
59f5ec75e4b063d5d307e741,bBBEHx,Buff-bellied Hummingbird,Amazilia yucatanensis,https://doi.org/10.5066/F77D2T4D,https://www.sciencebase.gov/catalog/item/59f5ec75e4b063d5d307e741,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ebade4b063d5d307e08d,bBBFLx,Buff-breasted Flycatcher,Empidonax fulvifrons,https://doi.org/10.5066/F71C1VZ0,https://www.sciencebase.gov/catalog/item/59f5ebade4b063d5d307e08d,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebd6e4b063d5d307e1d1,bBBIHx,Broad-billed Hummingbird,Cynanthus latirostris,https://doi.org/10.5066/F7JQ103J,https://www.sciencebase.gov/catalog/item/59f5ebd6e4b063d5d307e1d1,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebd6e4b063d5d307e1d3,bBBMAx,Black-billed Magpie,Pica hudsonia,https://doi.org/10.5066/F7WM1CG3,https://www.sciencebase.gov/catalog/item/59f5ebd6e4b063d5d307e1d3,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5ec78e4b063d5d307e76f,bBBPLx,Black-bellied Plover,Pluvialis squatarola,https://doi.org/10.5066/F7H99464,https://www.sciencebase.gov/catalog/item/59f5ec78e4b063d5d307e76f,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5e214e4b063d5d307dc7f,bBBWAx,Bay-breasted Warbler,Dendroica castanea,https://doi.org/10.5066/F7NP23GP,https://www.sciencebase.gov/catalog/item/59f5e214e4b063d5d307dc7f,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ebe2e4b063d5d307e229,bBBWDx,Black-bellied Whistling-Duck,Dendrocygna autumnalis,https://doi.org/10.5066/F7CJ8CHV,https://www.sciencebase.gov/catalog/item/59f5ebe2e4b063d5d307e229,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ec2ce4b063d5d307e4c5,bBBWOx,Black-backed Woodpecker,Picoides arcticus,https://doi.org/10.5066/F7XW4HVW,https://www.sciencebase.gov/catalog/item/59f5ec2ce4b063d5d307e4c5,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec54e4b063d5d307e62d,bBCCHx,Black-capped Chickadee,Poecile atricapillus,https://doi.org/10.5066/F7TD9WGN,https://www.sciencebase.gov/catalog/item/59f5ec54e4b063d5d307e62d,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e28fe4b063d5d307df55,bBCFLx,Brown-crested Flycatcher,Myiarchus tyrannulus,https://doi.org/10.5066/F7S46R1Z,https://www.sciencebase.gov/catalog/item/59f5e28fe4b063d5d307df55,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec16e4b063d5d307e40b,bBCHUx,Black-chinned Hummingbird,Archilochus alexandri,https://doi.org/10.5066/F7T72GFV,https://www.sciencebase.gov/catalog/item/59f5ec16e4b063d5d307e40b,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5ebade4b063d5d307e091,bBCNHx,Black-crowned Night-heron,Nycticorax nycticorax,https://doi.org/10.5066/F73F4NR8,https://www.sciencebase.gov/catalog/item/59f5ebade4b063d5d307e091,"['Jeff Lonneker', 'Nathan Tarr', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5e290e4b063d5d307df57,bBCNIx,Buff-collared Nightjar,Caprimulgus ridgwayi,https://doi.org/10.5066/F7G73CTT,https://www.sciencebase.gov/catalog/item/59f5e290e4b063d5d307df57,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e290e4b063d5d307df59,bBCRFx,Brown-capped Rosy-finch,Leucosticte australis,https://doi.org/10.5066/F7DV1HW6,https://www.sciencebase.gov/catalog/item/59f5e290e4b063d5d307df59,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e208e4b063d5d307dc37,bBCSPx,Black-chinned Sparrow,Spizella atrogularis,https://doi.org/10.5066/F73J3BXF,https://www.sciencebase.gov/catalog/item/59f5e208e4b063d5d307dc37,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ebade4b063d5d307e093,bBCTIx,Black-crested Titmouse,Baeolophus atricristatus,https://doi.org/10.5066/F7NC609M,https://www.sciencebase.gov/catalog/item/59f5ebade4b063d5d307e093,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e24de4b063d5d307ddd7,bBCVIx,Black-capped Vireo,Vireo atricapilla,https://doi.org/10.5066/F7R49PT8,https://www.sciencebase.gov/catalog/item/59f5e24de4b063d5d307ddd7,"['Matthew Rubino', 'Robert Adair', 'Robert Adair']",Steve Williams,2008,2013,2018-07
59f5ec79e4b063d5d307e773,bBEKIx,Belted Kingfisher,Megaceryle alcyon,https://doi.org/10.5066/F7J67FZ7,https://www.sciencebase.gov/catalog/item/59f5ec79e4b063d5d307e773,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e244e4b063d5d307dd9b,bBETHx,Bendire's Thrasher,Toxostoma bendirei,https://doi.org/10.5066/F7DJ5DPP,https://www.sciencebase.gov/catalog/item/59f5e244e4b063d5d307dd9b,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5ec35e4b063d5d307e511,bBEVIx,Bell's Vireo,Vireo bellii,https://doi.org/10.5066/F7930S6N,https://www.sciencebase.gov/catalog/item/59f5ec35e4b063d5d307e511,"['Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
59f5e1a6e4b063d5d307da43,bBEWRx,Bewick's Wren,Thryomanes bewickii,https://doi.org/10.5066/F7DB8107,https://www.sciencebase.gov/catalog/item/59f5e1a6e4b063d5d307da43,['Matthew Rubino'],Jeff Lonneker,2008,2013,2018-07
59f5ebd6e4b063d5d307e1d5,bBGGNx,Blue-gray Gnatcatcher,Polioptila caerulea,https://doi.org/10.5066/F7MG7NPH,https://www.sciencebase.gov/catalog/item/59f5ebd6e4b063d5d307e1d5,['Nathan Tarr'],Nathan Tarr,2008,2013,2018-07
59f5ebe2e4b063d5d307e22b,bBHCOx,Brown-headed Cowbird,Molothrus ater,https://doi.org/10.5066/F7BG2N4Z,https://www.sciencebase.gov/catalog/item/59f5ebe2e4b063d5d307e22b,"['Matthew Rubino', 'Robert Adair']",Steve Williams,2008,2013,2018-07
59f5ebfee4b063d5d307e331,bBHGRx,Black-headed Grosbeak,Pheucticus melanocephalus,https://doi.org/10.5066/F7XD10QX,https://www.sciencebase.gov/catalog/item/59f5ebfee4b063d5d307e331,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ec59e4b063d5d307e655,bBHNUx,Brown-headed Nuthatch,Sitta pusilla,https://doi.org/10.5066/F7S46R3V,https://www.sciencebase.gov/catalog/item/59f5ec59e4b063d5d307e655,['Nathan Tarr'],Nathan Tarr,2008,2013,2018-07
59f5ec16e4b063d5d307e40d,bBHVIx,Blue-headed Vireo,Vireo solitarius,https://doi.org/10.5066/F7J67G03,https://www.sciencebase.gov/catalog/item/59f5ec16e4b063d5d307e40d,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ec1ce4b063d5d307e443,bBITHx,Bicknell's Thrush,Catharus bicknelli,https://doi.org/10.5066/F78S4P0T,https://www.sciencebase.gov/catalog/item/59f5ec1ce4b063d5d307e443,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5e211e4b063d5d307dc71,bBLBWx,Blackburnian Warbler,Dendroica fusca,https://doi.org/10.5066/F7CC0ZR8,https://www.sciencebase.gov/catalog/item/59f5e211e4b063d5d307dc71,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ebfce4b063d5d307e321,bBLGRx,Blue Grosbeak,Passerina caerulea,https://doi.org/10.5066/F7HM57MB,https://www.sciencebase.gov/catalog/item/59f5ebfce4b063d5d307e321,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5ebb2e4b063d5d307e0c5,bBLGUx,Black Guillemot,Cepphus grylle,https://doi.org/10.5066/F7DF6Q8C,https://www.sciencebase.gov/catalog/item/59f5ebb2e4b063d5d307e0c5,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ebe7e4b063d5d307e265,bBLJAx,Blue Jay,Cyanocitta cristata,https://doi.org/10.5066/F79G5KZQ,https://www.sciencebase.gov/catalog/item/59f5ebe7e4b063d5d307e265,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5ebfce4b063d5d307e31d,bBLOYx,Black Oystercatcher,Haematopus bachmani,https://doi.org/10.5066/F7CV4GWM,https://www.sciencebase.gov/catalog/item/59f5ebfce4b063d5d307e31d,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ec2fe4b063d5d307e4d3,bBLPHx,Black Phoebe,Sayornis nigricans,https://doi.org/10.5066/F71R6PNK,https://www.sciencebase.gov/catalog/item/59f5ec2fe4b063d5d307e4d3,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5ec3fe4b063d5d307e55f,bBLPWx,Blackpoll Warbler,Dendroica striata,https://doi.org/10.5066/F7J38RPQ,https://www.sciencebase.gov/catalog/item/59f5ec3fe4b063d5d307e55f,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5e252e4b063d5d307dded,bBLRAc,California Black Rail,Laterallus jamaicensis coturniculus,https://doi.org/10.5066/F7Z60N41,https://www.sciencebase.gov/catalog/item/59f5e252e4b063d5d307dded,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec42e4b063d5d307e57f,bBLRAx,Black Rail,Laterallus jamaicensis,https://doi.org/10.5066/F7T72GJ6,https://www.sciencebase.gov/catalog/item/59f5ec42e4b063d5d307e57f,['Robert Adair'],Jeff Lonneker,2008,2013,2018-07
59f5ec66e4b063d5d307e6b7,bBLRFx,Black Rosy-finch,Leucosticte atrata,https://doi.org/10.5066/F7SN0812,https://www.sciencebase.gov/catalog/item/59f5ec66e4b063d5d307e6b7,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ec65e4b063d5d307e6b5,bBLSCx,Black Scoter,Melanitta nigra,https://doi.org/10.5066/F7GM86FH,https://www.sciencebase.gov/catalog/item/59f5ec65e4b063d5d307e6b5,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5ebeee4b063d5d307e2a3,bBLSKx,Black Skimmer,Rynchops niger,https://doi.org/10.5066/F7PG1QTG,https://www.sciencebase.gov/catalog/item/59f5ebeee4b063d5d307e2a3,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e270e4b063d5d307de9d,bBLSWx,Black Swift,Cypseloides niger,https://doi.org/10.5066/F76Q1WD7,https://www.sciencebase.gov/catalog/item/59f5e270e4b063d5d307de9d,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5ec20e4b063d5d307e463,bBLTEx,Black Tern,Chlidonias niger,https://doi.org/10.5066/F7KP815G,https://www.sciencebase.gov/catalog/item/59f5ec20e4b063d5d307e463,['Thomas Laxson'],Matt Rubino,2008,2013,2018-07
59f5ec51e4b063d5d307e613,bBLTUx,Black Turnstone,Arenaria melanocephala,https://doi.org/10.5066/F72Z14PW,https://www.sciencebase.gov/catalog/item/59f5ec51e4b063d5d307e613,"['Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
59f5ec21e4b063d5d307e467,bBLVUx,Black Vulture,Coragyps atratus,https://doi.org/10.5066/F70P0Z3F,https://www.sciencebase.gov/catalog/item/59f5ec21e4b063d5d307e467,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec01e4b063d5d307e349,bBNSTx,Black-necked Stilt,Himantopus mexicanus,https://doi.org/10.5066/F75T3JNQ,https://www.sciencebase.gov/catalog/item/59f5ec01e4b063d5d307e349,"['Nathan Tarr', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5ebf5e4b063d5d307e2df,bBOBOx,Bobolink,Dolichonyx oryzivorus,https://doi.org/10.5066/F7NZ86PN,https://www.sciencebase.gov/catalog/item/59f5ebf5e4b063d5d307e2df,['Adam Radel'],Matt Rubino,2008,2014,2018-07
59f5e203e4b063d5d307dc17,bBOCHx,Boreal Chickadee,Poecile hudsonica,https://doi.org/10.5066/F74748WR,https://www.sciencebase.gov/catalog/item/59f5e203e4b063d5d307dc17,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5ec44e4b063d5d307e595,bBOGUx,Bonaparte's Gull,Chroicocephalus philadelphia,https://doi.org/10.5066/F71N8049,https://www.sciencebase.gov/catalog/item/59f5ec44e4b063d5d307e595,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ebf4e4b063d5d307e2db,bBOOWx,Boreal Owl,Aegolius funereus,https://doi.org/10.5066/F7HM57KW,https://www.sciencebase.gov/catalog/item/59f5ebf4e4b063d5d307e2db,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e1ede4b063d5d307db99,bBOSPx,Botteri's Sparrow,Aimophila botterii,https://doi.org/10.5066/F7GM8688,https://www.sciencebase.gov/catalog/item/59f5e1ede4b063d5d307db99,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ec20e4b063d5d307e465,bBOWAx,Bohemian Waxwing,Bombycilla garrulus,https://doi.org/10.5066/F7222SX9,https://www.sciencebase.gov/catalog/item/59f5ec20e4b063d5d307e465,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5ec30e4b063d5d307e4df,bBRACx,Brandt's Cormorant,Phalacrocorax penicillatus,https://doi.org/10.5066/F7VX0FKP,https://www.sciencebase.gov/catalog/item/59f5ec30e4b063d5d307e4df,['Robert Adair'],Jeff Lonneker,2008,2013,2018-07
59f5ec4ce4b063d5d307e5d9,bBRBLx,Brewer's Blackbird,Euphagus cyanocephalus,https://doi.org/10.5066/F7BV7FMF,https://www.sciencebase.gov/catalog/item/59f5ec4ce4b063d5d307e5d9,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ebeee4b063d5d307e2a1,bBRCRx,Brown Creeper,Certhia americana,https://doi.org/10.5066/F7F76BPF,https://www.sciencebase.gov/catalog/item/59f5ebeee4b063d5d307e2a1,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2018-07
59f5e206e4b063d5d307dc29,bBRJAx,Brown Jay,Cyanocorax morio,https://doi.org/10.5066/F7MW2G89,https://www.sciencebase.gov/catalog/item/59f5e206e4b063d5d307dc29,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5e21be4b063d5d307dcab,bBRNOx,Brown Noddy,Anous stolidus,https://doi.org/10.5066/F7WW7GP2,https://www.sciencebase.gov/catalog/item/59f5e21be4b063d5d307dcab,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec1ee4b063d5d307e44f,bBROCx,Bronzed Cowbird,Molothrus aeneus,https://doi.org/10.5066/F7RR1X85,https://www.sciencebase.gov/catalog/item/59f5ec1ee4b063d5d307e44f,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5e278e4b063d5d307decb,bBRPEa,Eastern Brown Pelican,Pelecanus occidentalis carolinensis,https://doi.org/10.5066/F7N58KDP,https://www.sciencebase.gov/catalog/item/59f5e278e4b063d5d307decb,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5e216e4b063d5d307dc8b,bBRPEc,California Brown Pelican,Pelecanus occidentalis californicus,https://doi.org/10.5066/F7445KHW,https://www.sciencebase.gov/catalog/item/59f5e216e4b063d5d307dc8b,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec51e4b063d5d307e60d,bBRPEx,Brown Pelican,Pelecanus occidentalis,https://doi.org/10.5066/F7NC60B2,https://www.sciencebase.gov/catalog/item/59f5ec51e4b063d5d307e60d,['Adam Radel'],Steve Williams,2008,2013,2018-07
59f5ebf7e4b063d5d307e2f5,bBRSPx,Brewer's Sparrow,Spizella breweri,https://doi.org/10.5066/F7F76BQW,https://www.sciencebase.gov/catalog/item/59f5ebf7e4b063d5d307e2f5,"['Thomas Laxson', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
59f5e1f2e4b063d5d307dbb9,bBRTEx,Bridled Tern,Onychoprion anaethetus,https://doi.org/10.5066/F700013C,https://www.sciencebase.gov/catalog/item/59f5e1f2e4b063d5d307dbb9,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec0ae4b063d5d307e395,bBRTHx,Brown Thrasher,Toxostoma rufum,https://doi.org/10.5066/F79K49CF,https://www.sciencebase.gov/catalog/item/59f5ec0ae4b063d5d307e395,"['Matthew Rubino', 'Nathan Tarr']",Steve Williams,2008,2013,2018-07
59f5ec2de4b063d5d307e4c9,bBRTIx,Bridled Titmouse,Baeolophus wollweberi,https://doi.org/10.5066/F7PN94SR,https://www.sciencebase.gov/catalog/item/59f5ec2de4b063d5d307e4c9,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec25e4b063d5d307e48d,bBTAHx,Broad-tailed Hummingbird,Selasphorus platycercus,https://doi.org/10.5066/F7WD3ZMM,https://www.sciencebase.gov/catalog/item/59f5ec25e4b063d5d307e48d,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e207e4b063d5d307dc35,bBTBWx,Black-throated Blue Warbler,Dendroica caerulescens,https://doi.org/10.5066/F7X929FD,https://www.sciencebase.gov/catalog/item/59f5e207e4b063d5d307dc35,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5e1a1e4b063d5d307da2d,bBTGNx,Black-tailed Gnatcatcher,Polioptila melanura,https://doi.org/10.5066/F79Z9404,https://www.sciencebase.gov/catalog/item/59f5e1a1e4b063d5d307da2d,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5e267e4b063d5d307de6f,bBTGRx,Boat-tailed Grackle,Quiscalus major,https://doi.org/10.5066/F7513X8D,https://www.sciencebase.gov/catalog/item/59f5e267e4b063d5d307de6f,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec35e4b063d5d307e513,bBTHHx,Blue-throated Hummingbird,Lampornis clemenciae,https://doi.org/10.5066/F71835J2,https://www.sciencebase.gov/catalog/item/59f5ec35e4b063d5d307e513,['Robert Adair'],Matt Rubino,2008,2013,2018-07
59f5e22ae4b063d5d307dcfb,bBTNWx,Black-throated Green Warbler,Dendroica virens,https://doi.org/10.5066/F7668C8Q,https://www.sciencebase.gov/catalog/item/59f5e22ae4b063d5d307dcfb,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e2ace4b063d5d307dfeb,bBTPIx,Band-tailed Pigeon,Patagioenas fasciata,https://doi.org/10.5066/F71R6PKP,https://www.sciencebase.gov/catalog/item/59f5e2ace4b063d5d307dfeb,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e1f8e4b063d5d307dbdd,bBTSPx,Black-throated Sparrow,Amphispiza bilineata,https://doi.org/10.5066/F7WW7GRZ,https://www.sciencebase.gov/catalog/item/59f5e1f8e4b063d5d307dbdd,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e266e4b063d5d307de6d,bBTYWx,Black-throated Gray Warbler,Dendroica nigrescens,https://doi.org/10.5066/F70K27M6,https://www.sciencebase.gov/catalog/item/59f5e266e4b063d5d307de6d,['Matthew Rubino'],Jeff Lonneker,2008,2013,2018-07
59f5e208e4b063d5d307dc39,bBUFFx,Bufflehead,Bucephala albeola,https://doi.org/10.5066/F7RV0MRC,https://www.sciencebase.gov/catalog/item/59f5e208e4b063d5d307dc39,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5ebade4b063d5d307e095,bBUORx,Bullock's Oriole,Icterus bullockii,https://doi.org/10.5066/F7HM57F3,https://www.sciencebase.gov/catalog/item/59f5ebade4b063d5d307e095,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5e229e4b063d5d307dcf9,bBUOWf,Florida Burrowing Owl,Athene cunicularia floridana,https://doi.org/10.5066/F7Z60N6X,https://www.sciencebase.gov/catalog/item/59f5e229e4b063d5d307dcf9,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e2a8e4b063d5d307dfdb,bBUOWh,Western Burrowing Owl,Athene cunicularia hypugaea,https://doi.org/10.5066/F7N29W0C,https://www.sciencebase.gov/catalog/item/59f5e2a8e4b063d5d307dfdb,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ec68e4b063d5d307e6cb,bBUOWx,Burrowing Owl,Athene cunicularia,https://doi.org/10.5066/F7H99481,https://www.sciencebase.gov/catalog/item/59f5ec68e4b063d5d307e6cb,"['Nathan Tarr', 'Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
59f5ebe2e4b063d5d307e22f,bBUSHx,Bushtit,Psaltriparus minimus,https://doi.org/10.5066/F7BV7FPB,https://www.sciencebase.gov/catalog/item/59f5ebe2e4b063d5d307e22f,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5e208e4b063d5d307dc3b,bBWHAx,Broad-winged Hawk,Buteo platypterus,https://doi.org/10.5066/F7NS0T28,https://www.sciencebase.gov/catalog/item/59f5e208e4b063d5d307dc3b,"['Adam Radel', 'Nathan Tarr']",Matt Rubino,2008,2013,2018-07
59f5ec7ae4b063d5d307e777,bBWTEx,Blue-winged Teal,Anas discors,https://doi.org/10.5066/F7PK0F6R,https://www.sciencebase.gov/catalog/item/59f5ec7ae4b063d5d307e777,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5e1c6e4b063d5d307dad7,bBWVIx,Black-whiskered Vireo,Vireo altiloquus,https://doi.org/10.5066/F7S46R2D,https://www.sciencebase.gov/catalog/item/59f5e1c6e4b063d5d307dad7,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec36e4b063d5d307e517,bBWWAx,Blue-winged Warbler,Vermivora pinus,https://doi.org/10.5066/F77W6B79,https://www.sciencebase.gov/catalog/item/59f5ec36e4b063d5d307e517,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5e261e4b063d5d307de51,bCAAUx,Cassin's Auklet,Ptychoramphus aleuticus,https://doi.org/10.5066/F75H7FC9,https://www.sciencebase.gov/catalog/item/59f5e261e4b063d5d307de51,['Thomas Laxson'],Jeff Lonneker,2008,2013,2018-07
59f5e211e4b063d5d307dc6f,bCACGx,Cackling Goose,Branta hutchinsii,https://doi.org/10.5066/F7K073CQ,https://www.sciencebase.gov/catalog/item/59f5e211e4b063d5d307dc6f,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5e24ce4b063d5d307ddd1,bCACHx,Carolina Chickadee,Poecile carolinensis,https://doi.org/10.5066/F7HQ3Z24,https://www.sciencebase.gov/catalog/item/59f5e24ce4b063d5d307ddd1,['Nathan Tarr'],Nathan Tarr,2008,2013,2018-07
59f5ebefe4b063d5d307e2b3,bCACOx,California Condor,Gymnogyps californianus,https://doi.org/10.5066/F7R78DCS,https://www.sciencebase.gov/catalog/item/59f5ebefe4b063d5d307e2b3,"['Jeff Lonneker', 'Robert Adair', 'Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
